NAME,ADDRESS,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,X,Y, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1228,753 FORT SALONGA ROAD,NORTHPORT,NY,11768,3148,SUFFOLK,36103,-73.335919,40.896735, , , , , , , , , , , , , , , , , , , , , , 
ZARCHY PHARMACY INCORPORATED,57-21 ROOSEVELT AVENUE,WOODSIDE,NY,11377,3430,QUEENS,36081,-73.906966,40.745571, , , , , , , , , , , , , , , , , , , , , , 
ANSCOT PHARMACY,1155 DEER PARK AVENUE,NORTH BABYLON,NY,11703,3105,SUFFOLK,36103,-73.31978,40.736065, , , , , , , , , , , , , , , , , , , , , , 
SANTA BARBARA DRUGS,120 AUDUBON AVENUE,NEW YORK,NY,10032,2109,NEW YORK,36061,-73.937083,40.842575, , , , , , , , , , , , , , , , , , , , , , 
KING KULLEN,50 NORTH NEW YORK AVENUE,HUNTINGTON,NY,11743,2199,SUFFOLK,36103,-73.42018,40.880767, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3962,45-02 43RD AVENUE,SUNNYSIDE,NY,11104,1902,QUEENS,36081,-73.919027,40.744731, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1117,4621 SUNRISE HIGHWAY,BOHEMIA,NY,11716,4605,SUFFOLK,36103,-73.114884,40.755795, , , , , , , , , , , , , , , , , , , , , , 
COSTCO,125 BEACON DRIVE,HOLBROOK,NY,11741,4309,SUFFOLK,36103,-73.050725,40.773501, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4858,46-12 GREENPOINT AVENUE,SUNNYSIDE,NY,11104,1708,QUEENS,36081,-73.918422,40.742099, , , , , , , , , , , , , , , , , , , , , , 
PARK CHEMISTS PHARMACY,54 DEER SHORE SQUARE,NORTH BABYLON,NY,11703,1207,SUFFOLK,36103,-73.322697,40.748898, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 9461,2215 MIDDLE COUNTRY ROAD,CENTEREACH,NY,11720,3522,SUFFOLK,36103,-73.090363,40.858817, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 2002,518 JEFFERSON PLAZA,PORT JEFFERSON STATION,NY,11776,1104,SUFFOLK,36103,-73.053898,40.929917, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10545,871 SAW MILL RIVER ROAD,ARDSLEY,NY,10502,1104,WESTCHESTER,36119,-73.843172,41.019362, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1222,1944 DEER PARK AVENUE,DEER PARK,NY,11729,3327,SUFFOLK,36103,-73.33139,40.763393, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 9190,1860 VETERANS MEMORIAL HIGHWAY,ISLANDIA,NY,11749, ,SUFFOLK,36103,-73.17692,40.80226, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4222,50 NORTH GREELEY AVENUE,CHAPPAQUA,NY,10514,3410,WESTCHESTER,36119,-73.772191,41.160639, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 2917,1850 VETERANS MEMORIAL HIGHWAY,ISLANDIA,NY,11749, ,SUFFOLK,36103,-73.178551,40.800579, , , , , , , , , , , , , , , , , , , , , , 
NEW NEIGHBORHOOD PHARMACY INCORPORATED,45-12 GREENPOINT AVENUE,SUNNYSIDE,NY,11104,2410,QUEENS,36081,-73.91945,40.741755, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,101 WICKS ROAD,BRENTWOOD,NY,11717,3523,SUFFOLK,36103,-73.26021,40.780932, , , , , , , , , , , , , , , , , , , , , , 
VALUE DRUG STORES,349 NEW YORK AVENUE,HUNTINGTON,NY,11743,3342,SUFFOLK,36103,-73.426458,40.870375, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,2094 EAST MAIN STREET,CORTLANDT MANOR,NY,10567,2620,WESTCHESTER,36119,-73.880289,41.304334, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,5801 SUNRISE HIGHWAY,HOLBROOK,NY,11741,4841,SUFFOLK,36103,-73.062495,40.770611, , , , , , , , , , , , , , , , , , , , , , 
THE HEALTHY CHOICE COMPOUNDING PHARMACY,6 SOUTH GREELEY AVENUE,CHAPPAQUA,NY,10514,3311,WESTCHESTER,36119,-73.77273,41.159129, , , , , , , , , , , , , , , , , , , , , , 
CVS - 509,16 WHEELER ROAD,CENTRAL ISLIP,NY,11722,2128,SUFFOLK,36103,-73.203906,40.791162, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10636,1936 JERICHO TURNPIKE,EAST NORTHPORT,NY,11731,6207,SUFFOLK,36103,-73.331401,40.83744, , , , , , , , , , , , , , , , , , , , , , 
PHARMACY CENTER,341 HALSTEAD AVENUE,HARRISON,NY,10528,3727,WESTCHESTER,36119,-73.709232,40.969463, , , , , , , , , , , , , , , , , , , , , , 
WALDBAUMS,890 WALT WHITMAN ROAD,MELVILLE,NY,11747,2214,SUFFOLK,36103,-73.410899,40.798227, , , , , , , , , , , , , , , , , , , , , , 
SAM'S CLUB - 6674,333 SAW MILL RIVER ROAD,ELMSFORD,NY,10523,1516,WESTCHESTER,36119,-73.815605,41.065633, , , , , , , , , , , , , , , , , , , , , , 
REAL PHARMACY,260 SMITHTOWN BOULEVARD,NESCONSET,NY,11767,2059,SUFFOLK,36103,-73.144641,40.832352, , , , , , , , , , , , , , , , , , , , , , 
CARY'S PHARMACY,105 MAIN STREET,DOBBS FERRY,NY,10522,1601,WESTCHESTER,36119,-73.875318,41.015059, , , , , , , , , , , , , , , , , , , , , , 
CVS - 5061,341 COMMACK ROAD,COMMACK,NY,11725,3444,SUFFOLK,36103,-73.294898,40.834766, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,2060 SUNRISE HIGHWAY,BAY SHORE,NY,11706,6018,SUFFOLK,36103,-73.225905,40.738446, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1950,876 CONNETQUOT AVENUE,ISLIP TERRACE,NY,11752, ,SUFFOLK,36103,-73.174652,40.766446, , , , , , , , , , , , , , , , , , , , , , 
PATH PHARMACY,1035 STRAIGHT PATH,WEST BABYLON,NY,11704,3246,SUFFOLK,36103,-73.375879,40.724443, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2225,232 SMITHTOWN BOULEVARD,NESCONSET,NY,11767,2419,SUFFOLK,36103,-73.148746,40.833401, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1907,270 WEST MAIN STREET,SAYVILLE,NY,11782,2525,SUFFOLK,36103,-73.088371,40.732128, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1192,305 MAIN STREET,HOLBROOK,NY,11741,1501,SUFFOLK,36103,-73.078926,40.811758, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2232,89 BROADWAY,GREENLAWN,NY,11740,1307,SUFFOLK,36103,-73.364894,40.867274, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 2630,555 LARKFIELD ROAD,EAST NORTHPORT,NY,11731,4203,SUFFOLK,36103,-73.318714,40.859086, , , , , , , , , , , , , , , , , , , , , , 
COSTCO,3000 MIDDLE COUNTRY ROAD,NESCONSET,NY,11767,1072,SUFFOLK,36103,-73.13029,40.85926, , , , , , , , , , , , , , , , , , , , , , 
COSTCO,625 BROADHOLLOW ROAD,MELVILLE,NY,11747,5006,SUFFOLK,36103,-73.420243,40.757696, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 3470,984 NEW YORK AVENUE,HUNTINGTON STATION,NY,11746,1202,SUFFOLK,36103,-73.413423,40.858574, , , , , , , , , , , , , , , , , , , , , , 
SUPER STOP AND SHOP - 0544,425 PORTION ROAD,LAKE RONKONKOMA,NY,11779,4579,SUFFOLK,36103,-73.095506,40.830346, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 2097,460 FAIRVIEW AVENUE,HUDSON,NY,12534,1018,COLUMBIA,36021,-73.763397,42.272462, , , , , , , , , , , , , , , , , , , , , , 
RAAN PHARMACY,48 LOWELL AVENUE,ISLIP TERRACE,NY,11752,1415,SUFFOLK,36103,-73.17452,40.764939, , , , , , , , , , , , , , , , , , , , , , 
VALUE DRUGS,106 BROADWAY,GREENLAWN,NY,11740,1310,SUFFOLK,36103,-73.36396,40.866346, , , , , , , , , , , , , , , , , , , , , , 
WALDBAUMS,1236 VETERANS MEMORIAL HIGHWAY,HAUPPAUGE,NY,11788,3049,SUFFOLK,36103,-73.193161,40.816961, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2059,1012 LITTLE EAST NECK ROAD NORTH,WEST BABYLON,NY,11704,2410,SUFFOLK,36103,-73.359045,40.72347, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10662,17 COLLEGE PLAZA,SELDEN,NY,11784,4034,SUFFOLK,36103,-73.048123,40.866065, , , , , , , , , , , , , , , , , , , , , , 
KING KULLEN,307 INDEPENDENCE PLAZA,SELDEN,NY,11784,2400,SUFFOLK,36103,-73.05097,40.866283, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 7628,10 WEST MAIN STREET,SMITHTOWN,NY,11787,2615,SUFFOLK,36103,-73.194497,40.854729, , , , , , , , , , , , , , , , , , , , , , 
GREENLEAF PHARMACY,544 WARBURTON AVENUE,HASTINGS ON HUDSON,NY,10706,1549,WESTCHESTER,36119,-73.882124,40.994786, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2504,601 FRANK SOTTILE BOULEVARD,KINGSTON,NY,12401,1550,ULSTER,36111,-73.985557,41.972717, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10547,196 EAST HARTSDALE AVENUE,HARTSDALE,NY,10530,3505,WESTCHESTER,36119,-73.796471,41.012342, , , , , , , , , , , , , , , , , , , , , , 
WALDBAUMS,60 WALL STREET,HUNTINGTON,NY,11743,2065,SUFFOLK,36103,-73.427023,40.873388, , , , , , , , , , , , , , , , , , , , , , 
STOP AND SHOP - 515,271 MAIN STREET,NEW PALTZ,NY,12561,1613,ULSTER,36111,-74.069293,41.745016, , , , , , , , , , , , , , , , , , , , , , 
LANDAUER METROPOLITAN,1 BRADFORD ROAD,MOUNT VERNON,NY,10553,1260,WESTCHESTER,36119,-73.81599,40.912016, , , , , , , , , , , , , , , , , , , , , , 
THORNHILLS PHARMACY,2 MAIN STREET,SAYVILLE,NY,11782,2502,SUFFOLK,36103,-73.082206,40.735884, , , , , , , , , , , , , , , , , , , , , , 
NORTHERN WESTCHESTER PRESCRIPTION CENTER,19 EAST MAIN STREET,MOUNT KISCO,NY,10549,2218,WESTCHESTER,36119,-73.72799,41.208812, , , , , , , , , , , , , , , , , , , , , , 
COMMUNITY PHARMACY,100 INDEPENDENT WAY,BREWSTER,NY,10509,6303,PUTNAM,36079,-73.628129,41.421325, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10641,283 WEST JERICHO TURNPIKE,HUNTINGTON STATION,NY,11746,3667,SUFFOLK,36103,-73.420277,40.8292, , , , , , , , , , , , , , , , , , , , , , 
PHELPS COMMUNITY PHARMACY,777 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,1000,WESTCHESTER,36119,-73.861545,41.108497, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10707,173 FAIRVIEW AVENUE,HUDSON,NY,12534,1205,COLUMBIA,36021,-73.766977,42.257609, , , , , , , , , , , , , , , , , , , , , , 
NEKO'S-DEDRICK'S PHARMACY,86 NORTH FRONT STREET,KINGSTON,NY,12401,3832,ULSTER,36111,-74.02231,41.934821, , , , , , , , , , , , , , , , , , , , , , 
WALDBAUMS,2162 NESCONSET HIGHWAY,STONY BROOK,NY,11790,3503,SUFFOLK,36103,-73.126284,40.873375, , , , , , , , , , , , , , , , , , , , , , 
STRATTON PHARMACY,1467 WEAVER STREET,SCARSDALE,NY,10583,7018,WESTCHESTER,36119,-73.776562,40.980433, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 2286,161 CENTEREACH MALL,CENTEREACH,NY,11720,2750,SUFFOLK,36103,-73.081241,40.86306, , , , , , , , , , , , , , , , , , , , , , 
CVS - 3148,21 CHATSWORTH AVENUE,LARCHMONT,NY,10538,2903,WESTCHESTER,36119,-73.751595,40.930167, , , , , , , , , , , , , , , , , , , , , , 
COPAKE PHARMACY,69 COUNTY ROUTE 7A,COPAKE,NY,12516,1214,COLUMBIA,36021,-73.549499,42.104083, , , , , , , , , , , , , , , , , , , , , , 
ACE DRUGS,192 BROADWAY,NEWBURGH,NY,12550,5415,ORANGE,36071,-74.015795,41.500603, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,130 MIDLAND AVENUE,PORT CHESTER,NY,10573,4916,WESTCHESTER,36119,-73.670629,40.992333, , , , , , , , , , , , , , , , , , , , , , 
ISLAND HOME CARE AGENCY DRUG AND SURGICAL,175 COMMERCE DRIVE,HAUPPAUGE,NY,11788,3920,SUFFOLK,36103,-73.258752,40.809532, , , , , , , , , , , , , , , , , , , , , , 
GURWIN JEWISH GERIATRIC CENTER PHARMACY,68 HAUPPAUGE ROAD,COMMACK,NY,11725,4403,SUFFOLK,36103,-73.300601,40.829078, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,8 JOYCE ROAD,NEW ROCHELLE,NY,10801,4320,WESTCHESTER,36119,-73.778984,40.916464, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2578,16 WEYMAN AVENUE,NEW ROCHELLE,NY,10805,1409,WESTCHESTER,36119,-73.791824,40.900976, , , , , , , , , , , , , , , , , , , , , , 
TARGET,98 VETERANS MEMORIAL HIGHWAY,COMMACK,NY,11725,3432,SUFFOLK,36103,-73.286889,40.838841, , , , , , , , , , , , , , , , , , , , , , 
CVS - 522,625 NORTH AVENUE,NEW ROCHELLE,NY,10801,2628,WESTCHESTER,36119,-73.787347,40.923308, , , , , , , , , , , , , , , , , , , , , , 
CVS - 4455,520 LARKFIELD ROAD,EAST NORTHPORT,NY,11731,4202,SUFFOLK,36103,-73.321456,40.862675, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1134,360 NORTH BEDFORD ROAD,MOUNT KISCO,NY,10549,1143,WESTCHESTER,36119,-73.716045,41.219705, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2595,722 DUTCHESS TURNPIKE,POUGHKEEPSIE,NY,12603,6430,DUTCHESS,36027,-73.879084,41.69877, , , , , , , , , , , , , , , , , , , , , , 
CVS - 366,51 NORTH BROADWAY,TARRYTOWN,NY,10591,3208,WESTCHESTER,36119,-73.858127,41.077981, , , , , , , , , , , , , , , , , , , , , , 
TACONIC DEVELOPMENTAL DISABILITIES SERVICES OFFICE,26 CENTER CIRCLE,WASSAIC,NY,12592,2637,DUTCHESS,36027,-73.559161,41.770683, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1935,10-3 FORT SALONGA ROAD,NORTHPORT,NY,11768, ,SUFFOLK,36103,-73.299586,40.911245, , , , , , , , , , , , , , , , , , , , , , 
PRESCRIPTION CENTER OF OSSINING,162 CROTON AVENUE,OSSINING,NY,10562,4430,WESTCHESTER,36119,-73.849874,41.166713, , , , , , , , , , , , , , , , , , , , , , 
CVS - 6997,26 EAST MAIN STREET,PAWLING,NY,12564,1405,DUTCHESS,36027,-73.599559,41.562201, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 668,139 RONKONKOMA AVENUE,LAKE RONKONKOMA,NY,11779,3339,SUFFOLK,36103,-73.110302,40.824647, , , , , , , , , , , , , , , , , , , , , , 
BABA PHARMACY,438 SOUTH BROADWAY,YONKERS,NY,10705,2339,WESTCHESTER,36119,-73.896254,40.918482, , , , , , , , , , , , , , , , , , , , , , 
TRUECARE PHARMACY,995 ROUTE 22,BREWSTER,NY,10509,1526,PUTNAM,36079,-73.603329,41.397883, , , , , , , , , , , , , , , , , , , , , , 
CVS - 5052,4246 ALBANY POST ROAD,HYDE PARK,NY,12538,1753,DUTCHESS,36027,-73.931138,41.781915, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,335 NESCONSET HIGHWAY,HAUPPAUGE,NY,11788,2516,SUFFOLK,36103,-73.202554,40.826662, , , , , , , , , , , , , , , , , , , , , , 
MOMS PHARMACY,1660 WALT WHITMAN ROAD,MELVILLE,NY,11747,4160,SUFFOLK,36103,-73.424324,40.775835, , , , , , , , , , , , , , , , , , , , , , 
HOERNING PHARMACY,34 HOPE PLAZA,WEST COXSACKIE,NY,12192,1225,GREENE,36039,-73.833453,42.362316, , , , , , , , , , , , , , , , , , , , , , 
MCCARTHY'S PHARMACY,6040 ROUTE 82,STANFORDVILLE,NY,12581,5953,DUTCHESS,36027,-73.707358,41.869397, , , , , , , , , , , , , , , , , , , , , , 
HUDSON VALLEY LONG TERM CARE PHARMACY,105A WARD STREET,MONTGOMERY,NY,12549,1110,ORANGE,36071,-74.236957,41.52732, , , , , , , , , , , , , , , , , , , , , , 
MEDICAP PHARMACY,8 CHURCH STREET,FISHKILL,NY,12524,1323,DUTCHESS,36027,-73.901039,41.536144, , , , , , , , , , , , , , , , , , , , , , 
TRUST PHARMACY,201 ELM STREET,YONKERS,NY,10701,8901,WESTCHESTER,36119,-73.887584,40.93282, , , , , , , , , , , , , , , , , , , , , , 
SMITH STREET PHARMACY,269 MANSION STREET,POUGHKEEPSIE,NY,12601,2623,DUTCHESS,36027,-73.916503,41.705692, , , , , , , , , , , , , , , , , , , , , , 
MEDICAL CENTER PHARMACY,1537 STRAIGHT PATH,WYANDANCH,NY,11798,3414,SUFFOLK,36103,-73.361758,40.751132, , , , , , , , , , , , , , , , , , , , , , 
JNR PHARMACY,110 BREWSTER SQUARE,BREWSTER,NY,10509,1118,PUTNAM,36079,-73.632484,41.39858, , , , , , , , , , , , , , , , , , , , , , 
L AND J PHARMACY,284 SOUTH BROADWAY,YONKERS,NY,10705,2026,WESTCHESTER,36119,-73.895409,40.923606, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1617,238 HOOKER AVENUE,POUGHKEEPSIE,NY,12603,3326,DUTCHESS,36027,-73.911808,41.686842, , , , , , , , , , , , , , , , , , , , , , 
VANCO PHARMACY,30 VANDERBILT MOTOR PARKWAY,COMMACK,NY,11725,5410,SUFFOLK,36103,-73.291929,40.81582, , , , , , , , , , , , , , , , , , , , , , 
KELLER ARMY COMMUNITY HOSPITAL-DOD,900 WASHINGTON ROAD,WEST POINT,NY,10996,1109,ORANGE,36071,-73.977244,41.401919, , , , , , , , , , , , , , , , , , , , , , 
CVS - 7087,132 BRONX RIVER ROAD,YONKERS,NY,10704,4442,WESTCHESTER,36119,-73.85799,40.904983, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 597,40 VASSAR ROAD,POUGHKEEPSIE,NY,12603,5247,DUTCHESS,36027,-73.875966,41.652951, , , , , , , , , , , , , , , , , , , , , , 
CVS - 555,308 BROADWAY,BETHPAGE,NY,11714,3007,NASSAU,36059,-73.479008,40.740398, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,1895 SOUTH ROAD,POUGHKEEPSIE,NY,12601,6031,DUTCHESS,36027,-73.920133,41.619473, , , , , , , , , , , , , , , , , , , , , , 
BEEKMAN PHARMACY,2540 ROUTE 55,POUGHQUAG,NY,12570,5115,DUTCHESS,36027,-73.688878,41.624465, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1073,335 MAIN STREET,FARMINGDALE,NY,11735,3508,NASSAU,36059,-73.445269,40.731434, , , , , , , , , , , , , , , , , , , , , , 
MCLEAN PHARMACY,642 MCLEAN AVENUE,YONKERS,NY,10705,4740,WESTCHESTER,36119,-73.878735,40.909337, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 2122,1230 NEPPERHAN AVENUE,YONKERS,NY,10703,1413,WESTCHESTER,36119,-73.871715,40.965359, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 9110,2474 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,2136,NASSAU,36059,-73.543869,40.723906, , , , , , , , , , , , , , , , , , , , , , 
CORDERO PHARMACY,358 SOUTH BROADWAY,YONKERS,NY,10705,2049,WESTCHESTER,36119,-73.89576,40.921196, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10625,729 SUNRISE HIGHWAY,WEST BABYLON,NY,11704,6004,SUFFOLK,36103,-73.341495,40.714654, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,6070 JERICHO TURNPIKE,COMMACK,NY,11725,2806,SUFFOLK,36103,-73.306189,40.840632, , , , , , , , , , , , , , , , , , , , , , 
KING KULLEN,440 EAST MAIN STREET,BAY SHORE,NY,11706,8501,SUFFOLK,36103,-73.229307,40.726632, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,1905 SUNRISE HIGHWAY,BAY SHORE,NY,11706,6017,SUFFOLK,36103,-73.23322,40.741043, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,683 OLD COUNTRY ROAD,DIX HILLS,NY,11746,4613,SUFFOLK,36103,-73.360589,40.830795, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10567,43-02 DITMARS BOULEVARD,ASTORIA,NY,11105,1337,QUEENS,36081,-73.904381,40.770551, , , , , , , , , , , , , , , , , , , , , , 
BROADWAY DRUGS,34-08 BROADWAY,ASTORIA,NY,11106,1112,QUEENS,36081,-73.922788,40.760548, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,5145 NESCONSET HIGHWAY,PORT JEFFERSON STATION,NY,11776,2047,SUFFOLK,36103,-73.043251,40.925782, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1805,33-01 30TH AVENUE,ASTORIA,NY,11103,4601,QUEENS,36081,-73.91931,40.766213, , , , , , , , , , , , , , , , , , , , , , 
WALDBAUMS,4054 NESCONSET HIGHWAY,EAST SETAUKET,NY,11733,3306,SUFFOLK,36103,-73.07319,40.906536, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4865,32-87 STEINWAY STREET,ASTORIA,NY,11103,4005,QUEENS,36081,-73.920375,40.756844, , , , , , , , , , , , , , , , , , , , , , 
LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONY BROOK,NY,11790,3318,SUFFOLK,36103,-73.102966,40.905478, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 2915,3990 NESCONSET HIGHWAY,SETAUKET,NY,11733,3334,SUFFOLK,36103,-73.078195,40.903017, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,2860 STEINWAY STREET,ASTORIA,NY,11103,3332,QUEENS,36081,-73.915183,40.764283, , , , , , , , , , , , , , , , , , , , , , 
HEALTH INSURANCE PLAN PHARMACY SERVICES,300 BAY SHORE ROAD,NORTH BABYLON,NY,11703,2823,SUFFOLK,36103,-73.309144,40.742254, , , , , , , , , , , , , , , , , , , , , , 
DUANE READE,35-06 BROADWAY,ASTORIA,NY,11106,1114,QUEENS,36081,-73.921991,40.760214, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4848,39-20 BELL BOULEVARD,BAYSIDE,NY,11361,2061,QUEENS,36081,-73.771954,40.764763, , , , , , , , , , , , , , , , , , , , , , 
WINN DRUGS,62 INDIAN HEAD ROAD,KINGS PARK,NY,11754,3703,SUFFOLK,36103,-73.255095,40.88206, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS-OPTIONCARE,114-02 15TH AVENUE,COLLEGE POINT,NY,11356,1402,QUEENS,36081,-73.852788,40.783303, , , , , , , , , , , , , , , , , , , , , , 
SAN REMO PHARMACY,629 EAST MAIN STREET,KINGS PARK,NY,11754,3407,SUFFOLK,36103,-73.228652,40.882883, , , , , , , , , , , , , , , , , , , , , , 
NATIONAL RX CORPORATION,101-11 ROOSEVELT AVENUE,CORONA,NY,11368,4833,QUEENS,36081,-73.864224,40.749863, , , , , , , , , , , , , , , , , , , , , , 
BRENTWOOD PHARMACY,761 SUFFOLK AVENUE,BRENTWOOD,NY,11717,4409,SUFFOLK,36103,-73.247008,40.78131, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10588,1508 COLLEGE POINT BOULEVARD,COLLEGE POINT,NY,11356,2210,QUEENS,36081,-73.846097,40.783958, , , , , , , , , , , , , , , , , , , , , , 
TARGET,13505 20TH AVENUE,COLLEGE POINT,NY,11356,2446,QUEENS,36081,-73.833381,40.783801, , , , , , , , , , , , , , , , , , , , , , 
SMITHTOWN PRESCRIPTION CENTER,260 MIDDLE COUNTRY ROAD,SMITHTOWN,NY,11787,2982,SUFFOLK,36103,-73.180177,40.85512, , , , , , , , , , , , , , , , , , , , , , 
MGR FARMACIA LATINA,37-63 103RD STREET,CORONA,NY,11368,1952,QUEENS,36081,-73.863447,40.751738, , , , , , , , , , , , , , , , , , , , , , 
ASTOR PHARMACY,35-18 DITMARS BOULEVARD,ASTORIA,NY,11105,2107,QUEENS,36081,-73.908536,40.774339, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4877,325 ROUTE 110,HUNTINGTON STATION,NY,11746,4149,SUFFOLK,36103,-73.411461,40.815759, , , , , , , , , , , , , , , , , , , , , , 
ASTORIA PHARMACY,30-14 30TH AVENUE,ASTORIA,NY,11102,2138,QUEENS,36081,-73.921823,40.766816, , , , , , , , , , , , , , , , , , , , , , 
KING KULLEN,120 VETERANS HIGHWAY,COMMACK,NY,11725,3432,SUFFOLK,36103,-73.284279,40.838018, , , , , , , , , , , , , , , , , , , , , , 
CITY VIEW PHARMACY,23-07 ASTORIA BOULEVARD,ASTORIA,NY,11102,2942,QUEENS,36081,-73.923987,40.771834, , , , , , , , , , , , , , , , , , , , , , 
PATHMARK,3901 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,5601,NASSAU,36059,-73.491272,40.726255, , , , , , , , , , , , , , , , , , , , , , 
CVS - 560,24224 NORTHERN BOULEVARD,DOUGLASTON,NY,11362,1143,QUEENS,36081,-73.743197,40.765117, , , , , , , , , , , , , , , , , , , , , , 
CVS - 4460,2312 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,2029,NASSAU,36059,-73.550429,40.724554, , , , , , , , , , , , , , , , , , , , , , 
HARPELL PHARMACIES AND SURGICALS,33-08 DITMARS BOULEVARD,ASTORIA,NY,11105,2106,QUEENS,36081,-73.909522,40.775035, , , , , , , , , , , , , , , , , , , , , , 
PHARMAKOLOJIE,30-91 31ST STREET,ASTORIA,NY,11102,1851,QUEENS,36081,-73.923041,40.76451, , , , , , , , , , , , , , , , , , , , , , 
FORDHAM HEALTH CORPORATION,202 WEST FORDHAM ROAD,BRONX,NY,10468,5509,BRONX,36005,-73.909397,40.862273, , , , , , , , , , , , , , , , , , , , , , 
YONKERS PHARMACY,944 NORTH BROADWAY,YONKERS,NY,10701,1304,WESTCHESTER,36119,-73.884891,40.96721, , , , , , , , , , , , , , , , , , , , , , 
SUPER STOP AND SHOP - 0501,154 WESTCHESTER AVENUE,WHITE PLAINS,NY,10601,4512,WESTCHESTER,36119,-73.756934,41.033378, , , , , , , , , , , , , , , , , , , , , , 
SLEEPY HOLLOW PHARMACY,95 BEEKMAN AVENUE,SLEEPY HOLLOW,NY,10591,2549,WESTCHESTER,36119,-73.86278,41.085046, , , , , , , , , , , , , , , , , , , , , , 
TARGET,9 CITY PLACE,WHITE PLAINS,NY,10601,3331,WESTCHESTER,36119,-73.765667,41.032168, , , , , , , , , , , , , , , , , , , , , , 
SAXON PHARMACY,460 MAMARONECK AVENUE,WHITE PLAINS,NY,10605,1802,WESTCHESTER,36119,-73.760339,41.022606, , , , , , , , , , , , , , , , , , , , , , 
SUPER STOP AND SHOP - 0529,2425 PALMER AVENUE,NEW ROCHELLE,NY,10801,4400,WESTCHESTER,36119,-73.774046,40.92202, , , , , , , , , , , , , , , , , , , , , , 
