,NAME,ADDRESS,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,X,Y
3416,JAMAICA PHARMACY,135-06 JAMAICA AVENUE,JAMAICA,NY,11418,1957,QUEENS,36081,-73.817452,40.702203000000004
3417,SUNNY PHARMACY,42-02B GREENPOINT AVENUE,SUNNYSIDE,NY,11104,3004,QUEENS,36081,-73.922954,40.740314
3418,QUEENS DRUGS AND SURGICAL,146-14 JAMAICA AVENUE,JAMAICA,NY,11435,3628,QUEENS,36081,-73.80840400000001,40.701567
3419,DUANE READE,4801 QUEENS BOULEVARD,WOODSIDE,NY,11377,4450,QUEENS,36081,-73.916279,40.743249
3420,DUANE READE,60-02 ROOSEVELT AVENUE,WOODSIDE,NY,11377,3538,QUEENS,36081,-73.90422099999999,40.745292
3421,WALGREENS - 4688,14928 14TH AVENUE,WHITESTONE,NY,11357,1730,QUEENS,36081,-73.81499000000001,40.78824
3422,CVS - 3621,170-05 LINDEN BOULEVARD,JAMAICA,NY,11434, ,QUEENS,36081,-73.779662,40.691841
3423,CASSON PHARMACY,112-10 SPRINGFIELD BOULEVARD,QUEENS VILLAGE,NY,11429,2650,QUEENS,36081,-73.740212,40.705034999999995
3424,CVS - 106,114 PONDFIELD ROAD,BRONXVILLE,NY,10708,3901,WESTCHESTER,36119,-73.833042,40.939202
3425,KMART,253-01 ROCKAWAY BOULEVARD,ROSEDALE,NY,11422,3113,NASSAU,36059,-73.738256,40.637682
3426,DALE PHARMACY AND SURGICIAL,108-13 JAMAICA AVENUE,RICHMOND HILL,NY,11418,2243,QUEENS,36081,-73.839267,40.695864
3427,VAN WYCK PRESCRIPTION CENTER,88-20B VAN WYCK EXPRESSWAY,RICHMOND HILL,NY,11418,2831,QUEENS,36081,-73.81670600000001,40.701611
3428,WALGREENS - 9866,370 WHITE PLAINS ROAD,EASTCHESTER,NY,10709,2804,WESTCHESTER,36119,-73.814592,40.953395
3429,CPW PHARMACY,131-07 ROCKAWAY BOULEVARD,SOUTH OZONE PARK,NY,11420,2931,QUEENS,36081,-73.80708,40.675136
3430,ACCREDO HEALTH GROUP,500 EXECUTIVE BOULEVARD,ELMSFORD,NY,10523,1234,WESTCHESTER,36119,-73.807311,41.068318
3431,RIDGEWOOD PHARMACY,389 ONDERDONK AVENUE,RIDGEWOOD,NY,11385,1336,QUEENS,36081,-73.9134,40.707848999999996
3432,CVS - 2579,7 EAST MAIN STREET,ELMSFORD,NY,10523,2602,WESTCHESTER,36119,-73.819476,41.055096
3433,LINCOLN MEDICAL AND MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,5504,BRONX,36005,-73.924138,40.816926
3434,CVS - 5058,53 MAPLE STREET,CROTON ON HUDSON,NY,10520,2505,WESTCHESTER,36119,-73.884695,41.202935
3435,DUANE READE,963 SOUTHERN BOULEVARD,BRONX,NY,10459,3401,BRONX,36005,-73.89205600000001,40.82125
3436,BRONX EDEN PHARMACY,1575 GRAND CONCOURSE,BRONX,NY,10452,6245,BRONX,36005,-73.912476,40.843113
3437,CVS - 2591,310 EAST GUN HILL ROAD,BRONX,NY,10467,2204,BRONX,36005,-73.874179,40.878734
3438,RITE AID - 4826,815 EAST TREMONT AVENUE,BRONX,NY,10460,4108,BRONX,36005,-73.887029,40.843634
3439,CVS - 7067,1916 WILLIAMSBRIDGE ROAD,BRONX,NY,10461,1605,BRONX,36005,-73.85301899999999,40.852953
3440,RAHIMU PHARMACY,607 SOUNDVIEW AVENUE,BRONX,NY,10473,2928,BRONX,36005,-73.86239,40.817440000000005
3441,RITE AID - 1957,3040-44 EASTCHESTER ROAD,BRONX,NY,10469,3202,BRONX,36005,-73.84280799999999,40.870371999999996
3442,METROPOLITAN PHARMACY INCORPORATED,1982 2ND AVENUE,NEW YORK,NY,10029,6335,NEW YORK,36061,-73.944168,40.787875
3443,MOTT HAVEN PHARMACY AND SURGICAL INCORPORATED,400 EAST 141ST STREET,BRONX,NY,10454,2102,BRONX,36005,-73.921358,40.810798999999996
3444,J AND C PHARMACY,1027A MORRIS PARK AVENUE,BRONX,NY,10461,1410,BRONX,36005,-73.855438,40.848711
3445,RIVERSIDE PHARMACY INCORPORATED,2920 8TH AVENUE,NEW YORK,NY,10039,1610,NEW YORK,36061,-73.937241,40.828715
3446,DUANE READE,24 EAST 14TH STREET,NEW YORK,NY,10003,3101,NEW YORK,36061,-73.992664,40.735123
3447,ELDER PHARMACY,1528 WESTCHESTER AVENUE,BRONX,NY,10472,2909,BRONX,36005,-73.878731,40.828439
3448,RECETAS PHARMACY INCORPORATED,112 EAST 183RD STREET,BRONX,NY,10453,1237,BRONX,36005,-73.901498,40.857791999999996
3449,BARRETTO PHARMACY INCORPORATED,914 SOUTHERN BOULEVARD,BRONX,NY,10459,4506,BRONX,36005,-73.89246999999999,40.819544
3450,CAREPLUS,892 9TH AVENUE,NEW YORK,NY,10019,1703,NEW YORK,36061,-73.98518299999999,40.768275
3451,TARGET,700 EXTERIOR STREET,BRONX,NY,10451,2022,BRONX,36005,-73.930003,40.823934
3452,CIR KORT PHARMACY,414 WILLIS AVENUE,BRONX,NY,10454,1011,BRONX,36005,-73.919798,40.812968
3453,RITE AID - 1845,3901 WHITE PLAINS ROAD,BRONX,NY,10466,3017,BRONX,36005,-73.861903,40.88606
3454,NEW AMSTERDAM DRUG MART INCORPORATED,735 AMSTERDAM AVENUE,NEW YORK,NY,10025,6309,NEW YORK,36061,-73.970281,40.793751
3455,COURTESY DRUGS AND SURGICAL,781 EAST 142ND STREET,BRONX,NY,10454,1723,BRONX,36005,-73.90894499999999,40.807612
3456,RITE AID - 4618,4232 BAYCHESTER AVENUE,BRONX,NY,10466,2124,BRONX,36005,-73.844685,40.89655
3457,DUANE READE,140 WEST 23RD STREET,NEW YORK,NY,10011,9404,NEW YORK,36061,-73.994346,40.743283
3458,SCHEER DRUG INCORPORATED,1343 EAST GUN HILL ROAD,BRONX,NY,10469,3010,BRONX,36005,-73.84666,40.870940999999995
3459,DUANE READE,700 COLUMBUS AVENUE,NEW YORK,NY,10025,6662,NEW YORK,36061,-73.968713,40.791909999999994
3460,GRANT PHARMACY INCORPORATED,1340 EDWARD L GRANT HIGHWAY,BRONX,NY,10452,3144,BRONX,36005,-73.921182,40.840422
3461,RITE AID - 10540,1710 CROSBY AVENUE,BRONX,NY,10461,4902,BRONX,36005,-73.831133,40.845871
3462,TONE PHARMACY,2268 GRAND CONCOURSE,BRONX,NY,10457,1031,BRONX,36005,-73.899801,40.856825
3463,DUANE READE,1231 MADISON AVENUE,NEW YORK,NY,10128,512,NEW YORK,36061,-73.957278,40.782521
3464,RITE AID - 10542,541 WEST 235TH STREET,BRONX,NY,10463,1708,BRONX,36005,-73.90916800000001,40.885774
3465,DUANE READE,1490 MADISON AVENUE,NEW YORK,NY,10029,4502,NEW YORK,36061,-73.951589,40.791281
3466,J AND N PHARMACY,1220 MORRIS AVENUE,BRONX,NY,10456,3117,BRONX,36005,-73.913833,40.83334
3467,RITE AID - 7910,925 SOUNDVIEW AVENUE,BRONX,NY,10473,3703,BRONX,36005,-73.868735,40.823091
3468,DUANE READE,380 AMSTERDAM AVENUE,NEW YORK,NY,10024,6208,NEW YORK,36061,-73.978706,40.783025
3469,JAMES J PETERS VETERANS AFFAIRS MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,3904,BRONX,36005,-73.906355,40.8674
3470,SAINT PAUL'S NEIGHBORHOOD PHARMACY,3750 3RD AVENUE,BRONX,NY,10456,2102,BRONX,36005,-73.902362,40.836201
3471,DUANE READE,4 COLUMBUS CIRCLE,NEW YORK,NY,10019,1100,NEW YORK,36061,-73.982646,40.767374
3472,LACROSS PHARMACY,543 EAST 137TH STREET,BRONX,NY,10454,4202,BRONX,36005,-73.91804,40.806311
3473,SOUNDVIEW DRUGS INCORPORATED,1550 WESTCHESTER AVENUE,BRONX,NY,10472,2911,BRONX,36005,-73.877619,40.828533
3474,MOUNT CARMEL PHARMACY,705 EAST 187TH STREET,BRONX,NY,10458,6803,BRONX,36005,-73.884298,40.854273
3475,DUANE READE,1889 BROADWAY,NEW YORK,NY,10023,7005,NEW YORK,36061,-73.982485,40.771307
3476,DUANE READE,77 7TH AVENUE,NEW YORK,NY,10011,6645,NEW YORK,36061,-73.999275,40.738638
3477,SOLS PHARMACY INCORPORATED,1070 SOUTHERN BOULEVARD,BRONX,NY,10459,2412,BRONX,36005,-73.891602,40.825345
3478,OVAL DRUG,1500 METROPOLITAN AVENUE,BRONX,NY,10462,6801,BRONX,36005,-73.85887199999999,40.838933000000004
3479,DUANE READE,401 EAST 86TH STREET,NEW YORK,NY,10028,6403,NEW YORK,36061,-73.948886,40.776987
3480,ROSE DRUG STORE INCORPORATED,262 EAST BURNSIDE AVENUE,BRONX,NY,10457,3724,BRONX,36005,-73.902621,40.851372999999995
3481,COMMUNITY CARE PHARMACY,979 WESTCHESTER AVENUE,BRONX,NY,10459,3204,BRONX,36005,-73.895138,40.82326
3482,MID CONCOURSE PHARMACY INCORPORATED,2106 GRAND CONCOURSE,BRONX,NY,10457,2800,BRONX,36005,-73.901657,40.854188
3483,DUANE READE,1290 AMSTERDAM AVENUE,NEW YORK,NY,10027,4225,NEW YORK,36061,-73.957797,40.811852
3484,FIRST AID PHARMACY,921 EAST TREMONT AVENUE,BRONX,NY,10460,4305,BRONX,36005,-73.883528,40.841949
3485,RITE AID - 3858,901 EAST GUN HILL ROAD,BRONX,NY,10469,3707,BRONX,36005,-73.859585,40.875518
3486,DUANE READE,194 EAST 2ND STREET,NEW YORK,NY,10009,7717,NEW YORK,36061,-73.983485,40.722224
3487,RITE AID - 4604,356 EAST 149TH STREET,BRONX,NY,10455,3901,BRONX,36005,-73.919462,40.816168
3488,MAXWELL PHARMACY,234 EAST 106TH STREET,NEW YORK,NY,10029,7604,NEW YORK,36061,-73.943428,40.790751
3489,ALISONS PHARMACY INCORPORATED,12 BOWERY,NEW YORK,NY,10013,5101,NEW YORK,36061,-73.997598,40.714463
3490,RITE AID - 4667,49 WEST FORDHAM ROAD,BRONX,NY,10468,5322,BRONX,36005,-73.90288199999999,40.862978000000005
3491,RITE AID - 3844,950-960 SOUTHERN BOULEVARD,BRONX,NY,10459,3402,BRONX,36005,-73.891211,40.82197
3492,CONFUCIUS PHARMACY,25 BOWERY,NEW YORK,NY,10002,6702,NEW YORK,36061,-73.996565,40.714689
3493,FARMACIA CENTRAL,55A EAST GUN HILL ROAD,BRONX,NY,10467,2103,BRONX,36005,-73.879975,40.882236999999996
3494,JOSE PHARMACY,506 WEST 207TH STREET,NEW YORK,NY,10034,2609,NEW YORK,36061,-73.919434,40.86452
3495,HARLEM PHARMACY INCORPORATED,17 WEST 125TH STREET,NEW YORK,NY,10027,4513,NEW YORK,36061,-73.943208,40.807021
3496,WALGREENS - 10092,2101 CHURCH AVENUE,BROOKLYN,NY,11226,3909,KINGS,36047,-73.95985300000001,40.650490000000005
3497,REMSEN PHARMACY,8823 AVENUE L,BROOKLYN,NY,11236,4781,KINGS,36047,-73.901565,40.6349
3498,WELCARE PHARMACY,35 GRAHAM AVENUE,BROOKLYN,NY,11206,4029,KINGS,36047,-73.942728,40.702557
3499,VLS PHARMACY,4402 5TH AVENUE,BROOKLYN,NY,11220,1204,KINGS,36047,-74.007121,40.648512
3500,NEW EXPRESS PHARMACY,99 CHURCH AVENUE,BROOKLYN,NY,11218,2285,KINGS,36047,-73.97971,40.642936999999996
3501,PHILLIP'S PHARMACY,3921 9TH AVENUE,BROOKLYN,NY,11232,3207,KINGS,36047,-73.99535999999999,40.645449
3502,CROPSEY PHARMACY INCORPORATED,2527 CROPSEY AVENUE,BROOKLYN,NY,11214,6603,KINGS,36047,-73.992231,40.591751
3503,WOODHULL PRESCRIPTION CENTER,755 FLUSHING AVENUE,BROOKLYN,NY,11206,4419,KINGS,36047,-73.942564,40.700765999999994
3504,KMART,770 BROADWAY,NEW YORK,NY,10003,9522,NEW YORK,36061,-73.991506,40.73063
3505,LINDENWOOD RX CENTER INCORPORATED,1380 LORING AVENUE,BROOKLYN,NY,11208,5124,KINGS,36047,-73.860303,40.667864
3506,DUANE READE,1467 1ST AVENUE,NEW YORK,NY,10075,2201,NEW YORK,36061,-73.954261,40.770613
3507,CANARSIE PLAZA PHARMACY,8721 FLATLANDS AVENUE,BROOKLYN,NY,11236,3609,KINGS,36047,-73.907776,40.639302
3508,ROR MADISON PHARMACY INCORPORATED,1636 MADISON AVENUE,NEW YORK,NY,10029,3543,NEW YORK,36061,-73.948089,40.795874
3509,NEW RONSON DRUG INCORPORATED,237 UTICA AVENUE,BROOKLYN,NY,11213,3932,KINGS,36047,-73.930815,40.670429
3510,DUANE READE,609 COLUMBUS AVENUE,NEW YORK,NY,10024,1408,NEW YORK,36061,-73.970265,40.788612
3511,CVS - 5134,2014 CROPSEY AVENUE,BROOKLYN,NY,11214,6203,KINGS,36047,-74.002583,40.599728999999996
3512,NORTH PHARMACY,1791 MADISON AVENUE,NEW YORK,NY,10035,4537,NEW YORK,36061,-73.943809,40.800998
3513,CVS - 2906,10204 FLATLANDS AVENUE,BROOKLYN,NY,11236,2810,KINGS,36047,-73.896462,40.646029999999996
3514,WALGREENS - 11427,1409 AVENUE J,BROOKLYN,NY,11230,3701,KINGS,36047,-73.96198299999999,40.625359
3515,CVS - 3651,372 JERICHO TURNPIKE,FLORAL PARK,NY,11001,2235,NASSAU,36059,-73.695661,40.729875
3516,LEE'S DRUGS,160 TULIP AVENUE,FLORAL PARK,NY,11001,2706,NASSAU,36059,-73.703,40.723909
3517,CVS - 2431,2472 FLATBUSH AVENUE,BROOKLYN,NY,11234,5045,KINGS,36047,-73.923346,40.609977
3518,PATHMARK,2305 JERICHO TURNPIKE,GARDEN CITY PARK,NY,11040,4709,NASSAU,36059,-73.66358199999999,40.743012
3519,TARGET,128 BAILEY FARM ROAD,MONROE,NY,10950,4949,ORANGE,36071,-74.15337199999999,41.31723
3520,FAMILY PHARMACY AND SURGICAL SUPPLIES INCORPORATED,1757 BATH AVENUE,BROOKLYN,NY,11214,4517,KINGS,36047,-74.006467,40.604296000000005
3521,WAL-MART SUPERCENTER - 2637,288 LARKIN DRIVE,MONROE,NY,10950,4911,ORANGE,36071,-74.148474,41.316889
3522,KINETIC PHARMACY INCORPORATED,6009 8TH AVENUE,BROOKLYN,NY,11220,4337,KINGS,36047,-74.009692,40.635115
3523,RITE AID - 4733,182 SMITH STREET,BROOKLYN,NY,11201,6409,KINGS,36047,-73.99167,40.685364
3524,CVS - 1963,510 MIDDLE NECK ROAD,GREAT NECK,NY,11023,1422,NASSAU,36059,-73.734711,40.800367
3525,BE WELL PHARMACY CORPORATION,8012 20TH AVENUE,BROOKLYN,NY,11214,1809,KINGS,36047,-73.995149,40.607849
3526,GREAT NECK CHEMISTS,665 MIDDLE NECK ROAD,GREAT NECK,NY,11023,1216,NASSAU,36059,-73.73486700000001,40.804555
3527,RITE AID - 3864,4102 CHURCH AVENUE,BROOKLYN,NY,11203,3006,KINGS,36047,-73.938376,40.651136
3528,CVS - 1934,1 GUSSACK PLAZA,GREAT NECK,NY,11021,3256,NASSAU,36059,-73.729916,40.788068
3529,WALGREENS - 1427,532 NEPTUNE AVENUE,BROOKLYN,NY,11224,4010,KINGS,36047,-73.974402,40.5797
3530,WELCOME PHARMACY,1403 FOSTER AVENUE,BROOKLYN,NY,11230,1726,KINGS,36047,-73.96379300000001,40.633937
3531,RITE AID - 10559,392-410 PLANDOME ROAD,MANHASSET,NY,11030,1941,NASSAU,36059,-73.699689,40.798153000000006
3532,HEALTHSOURCE PHARMACY,1302 2ND AVENUE,NEW YORK,NY,10065,5707,NEW YORK,36061,-73.959773,40.766465999999994
3533,STERN FAMILY CENTER FOR EXTENDED CARE AND REHABILITATION,330 COMMUNITY DRIVE,MANHASSET,NY,11030,3816,NASSAU,36059,-73.700373,40.772797
3534,PATHMARK,2335 NEW HYDE PARK ROAD,NEW HYDE PARK,NY,11042,1212,NASSAU,36059,-73.689931,40.758146999999994
3535,MARINO PHARMACY,167 WYCKOFF AVENUE,BROOKLYN,NY,11237,4303,KINGS,36047,-73.917521,40.703456
3536,WALGREENS - 5955,2282 JERICHO TURNPIKE,NEW HYDE PARK,NY,11040,4725,NASSAU,36059,-73.66385,40.740363
3537,BEACON PHARMACY,103 MAIN STREET,PORT WASHINGTON,NY,11050,2822,NASSAU,36059,-73.689771,40.830641
3538,REGENCY PHARMACY,1207 2ND AVENUE,NEW YORK,NY,10065,7402,NEW YORK,36061,-73.962634,40.763515999999996
3539,THE CHEMIST SHOP,30 EAST 40TH STREET,NEW YORK,NY,10016,1201,NEW YORK,36061,-73.97964300000001,40.751045
3540,RITE AID - 4186,2833 BROADWAY,NEW YORK,NY,10025,2245,NEW YORK,36061,-73.96725500000001,40.804105
3541,RITE AID - 7760,2170 FREDERICK DOUGLASS BOULEVARD,NEW YORK,NY,10026,1149,NEW YORK,36061,-73.95458599999999,40.805116999999996
3542,FAMILY CHOICE PHARMACY CORPORATION,221 CANAL STREET,NEW YORK,NY,10013,4149,NEW YORK,36061,-73.999369,40.717892
3543,EQUAL CARE PHARMACY,141-14 NORTHERN BOULEVARD,FLUSHING,NY,11354,4239,QUEENS,36081,-73.82514,40.764184
3544,IRMAT PHARMACY,2 PARK AVENUE,NEW YORK,NY,10016,5675,NEW YORK,36061,-73.982478,40.746334999999995
3545,HARLEM DRUGS INCORPORATED,565 LENOX AVENUE,NEW YORK,NY,10037,1742,NEW YORK,36061,-73.93936500000001,40.816664
3546,DUANE READE,1479 3RD AVENUE,NEW YORK,NY,10028,1948,NEW YORK,36061,-73.954814,40.777196
3547,DUANE READE,598 BROADWAY,NEW YORK,NY,10012,3351,NEW YORK,36061,-73.99684,40.725003
3548,DUANE READE,460 8TH AVENUE,NEW YORK,NY,10001,1802,NEW YORK,36061,-73.993471,40.751754999999996
3549,DUANE READE,50 BOWERY,NEW YORK,NY,10013,4801,NEW YORK,36061,-73.996593,40.715882
3550,DUANE READE,625 8TH AVENUE,NEW YORK,NY,10018,1415,NEW YORK,36061,-73.990889,40.756214
3551,DUANE READE,1627 BROADWAY,NEW YORK,NY,10019,7407,NEW YORK,36061,-73.984404,40.761355
3552,THIS WAY PHARMACY INCORPORATED,2712 AVENUE U,BROOKLYN,NY,11229,5052,KINGS,36047,-73.944249,40.599979
3553,NEIGHBOR CARE PHARMACY INCORPORATED,2315 65TH STREET,BROOKLYN,NY,11204,4066,KINGS,36047,-73.978567,40.612421999999995
3554,THRIFTWAY PHARMACY,542 FLATBUSH AVENUE,BROOKLYN,NY,11225,4804,KINGS,36047,-73.961036,40.66069
3555,MALIK PHARMACY,2981 FULTON STREET,BROOKLYN,NY,11208,1031,KINGS,36047,-73.88486,40.680061
3556,KINGSBRIDGE PHARMACY,200 WEST 231ST STREET,BRONX,NY,10463,5359,BRONX,36005,-73.905226,40.878856
3557,A TO Z PHARMACY,9407 5TH AVENUE,BROOKLYN,NY,11209,7446,KINGS,36047,-74.030424,40.616172999999996
3558,RITE AID - 4267,1091 OGDEN AVENUE,BRONX,NY,10452,4601,BRONX,36005,-73.92825699999999,40.835497
3559,BERKELEY DRUGS,1951 FLATBUSH AVENUE,BROOKLYN,NY,11234,2819,KINGS,36047,-73.936185,40.622358
3560,SEGUNDO RUIZ BELVIS DIAGNOSTIC TREATMENT CENTER,545 EAST 142ND STREET,BRONX,NY,10454,2110,BRONX,36005,-73.915776,40.810154
3561,ZIVE PHARMACY AND SURGICAL INCORPORATED,811 LYDIG AVENUE,BRONX,NY,10462,2105,BRONX,36005,-73.86343199999999,40.854563
3562,RITE AID - 10592,43-20 BELL BOULEVARD,BAYSIDE,NY,11361,2865,QUEENS,36081,-73.769961,40.760753
3563,ALLEON PHARMACY,6823 FORT HAMILTON PARKWAY,BROOKLYN,NY,11219,5856,KINGS,36047,-74.0118,40.628612
3564,424 NEIGHBORHOOD PHARMACY,424 SUTTER AVENUE,BROOKLYN,NY,11212,8113,KINGS,36047,-73.90319699999999,40.667918
3565,DUANE READE,40-02 BROADWAY,ASTORIA,NY,11103,4031,QUEENS,36081,-73.918959,40.758694
3566,RITE AID - 10543,21B KNOLLS CRESCENT,BRONX,NY,10463,6301,BRONX,36005,-73.917626,40.878347999999995
3567,BALAJI PHARMACY,1708 MERMAID AVENUE,BROOKLYN,NY,11224,2622,KINGS,36047,-73.98496999999999,40.576376
3568,475 NEW LOTS AVENUE PHARMACY,475 NEW LOTS AVENUE,BROOKLYN,NY,11207,6414,KINGS,36047,-73.89030699999999,40.663239000000004
3569,RITE AID - 3881,27-07 FRANCIS LEWIS BOULEVARD,FLUSHING,NY,11358,1146,QUEENS,36081,-73.79430500000001,40.77219
3570,RITE AID - 3980,1179 EAST 233RD STREET,BRONX,NY,10466,3386,BRONX,36005,-73.842923,40.889047
3571,THRIFTWAY PHARMACY,1909 KINGS HIGHWAY,BROOKLYN,NY,11229,1313,KINGS,36047,-73.95437199999999,40.610580999999996
3572,CHURCH AVENUE PHARMACY,1810 CHURCH AVENUE,BROOKLYN,NY,11226,3706,KINGS,36047,-73.962694,40.649389
3573,RITE AID - 10591,193-01 NORTHERN BOULEVARD,FLUSHING,NY,11358,2935,QUEENS,36081,-73.78788399999999,40.758193
3574,B AND T MARLBORO PHARMACY,2845 86TH STREET,BROOKLYN,NY,11223,4634,KINGS,36047,-73.97748,40.592308
3575,BOARDWALK RX CORPORATION,3100 OCEAN PARKWAY,BROOKLYN,NY,11235,8439,KINGS,36047,-73.96938399999999,40.576105
3576,PINEBROOK PHARMACY,1183 JEROME AVENUE,BRONX,NY,10452,3331,BRONX,36005,-73.923209,40.835840999999995
3577,ATHENAS PHARMACY,32-24 STEINWAY STREET,ASTORIA,NY,11103,4006,QUEENS,36081,-73.919765,40.758465
3578,CARE MAX PHARMACY,6721 FORT HAMILTON PARKWAY,BROOKLYN,NY,11219,5847,KINGS,36047,-74.011045,40.629071
3579,CVS - 2410,6502-6510 18TH AVENUE,BROOKLYN,NY,11204,3702,KINGS,36047,-73.990623,40.619141
3580,GRAND PHARMACY,3506 30TH AVENUE,ASTORIA,NY,11103,4623,QUEENS,36081,-73.918095,40.765133
3581,NISAR PHARMACY INCORPORATED,229 EAST 149TH STREET,BRONX,NY,10451,5505,BRONX,36005,-73.92446,40.818022
3582,HEIGHTS APOTHECARY,79 ATLANTIC AVENUE,BROOKLYN,NY,11201,5503,KINGS,36047,-73.99754899999999,40.691359000000006
3583,URBAN CHEMISTS INCORPORATED,1073 SOUTHERN BOULEVARD,BRONX,NY,10459,2417,BRONX,36005,-73.892193,40.825342
3584,NEXTGEN PHARMACY,2483 86TH STREET,BROOKLYN,NY,11214,4448,KINGS,36047,-73.987122,40.598219
3585,KMART,1998 BRUCKNER BOULEVARD,BRONX,NY,10473,2500,BRONX,36005,-73.85664799999999,40.825343
3586,WALGREENS - 11807,5001 CHURCH AVENUE,BROOKLYN,NY,11203,3503,KINGS,36047,-73.930185,40.651947
3587,ELIYAHU'S PHARMACY INCORPORATED,573 KINGS HIGHWAY,BROOKLYN,NY,11223,2003,KINGS,36047,-73.968384,40.605053999999996
3588,ACE PHARMACY,727 ALLERTON AVENUE,BRONX,NY,10467,8701,BRONX,36005,-73.86610300000001,40.865634
3589,MERLIN CHEMISTS INCORPORATED,31-64 21ST STREET,LONG ISLAND CITY,NY,11106,4573,QUEENS,36081,-73.931476,40.765859000000006
3590,SUNSET RX PHARMACY,5805 4TH AVENUE,BROOKLYN,NY,11220,3836,KINGS,36047,-74.017116,40.641682
3591,FULTON FAMILY PHARMACY,668B FULTON STREET,BROOKLYN,NY,11217,1516,KINGS,36047,-73.97519799999999,40.686429
3592,OLYMPIA CHEMIST,23-18 31ST STREET,ASTORIA,NY,11105,2892,QUEENS,36081,-73.91364399999999,40.774133
3593,RXCIRCLE PHARMACY CORPORATION,5001 7TH AVENUE,BROOKLYN,NY,11220,2127,KINGS,36047,-74.005797,40.642244
3594,HAMILTON DRUGS,4514 FORT HAMILTON PARKWAY,BROOKLYN,NY,11219,2410,KINGS,36047,-73.995379,40.640153999999995
3595,STOP AND SHOP - 0504,691 CO OP CITY BOULEVARD,BRONX,NY,10475,1673,BRONX,36005,-73.824956,40.880825
3596,DUANE READE,280 BROADWAY,NEW YORK,NY,10007,1868,NEW YORK,36061,-74.005945,40.714222
3597,STRAND PHARMACY,25-01 BROADWAY,ASTORIA,NY,11106,3413,QUEENS,36081,-73.928209,40.763456
3598,MORRIS HEIGHTS PHARMACY,64 WEST BURNSIDE AVENUE,BRONX,NY,10453,4018,BRONX,36005,-73.910065,40.854215
3599,HAVEN PHARMACY INCORPORATED,1211 AVENUE U,BROOKLYN,NY,11229,4108,KINGS,36047,-73.959847,40.598609
3600,WALGREENS - 12732,9408 3RD AVENUE,BROOKLYN,NY,11209,6804,KINGS,36047,-74.033775,40.617727
3601,STEINWAY PHARMACY,25-74 STEINWAY STREET,ASTORIA,NY,11103,3702,QUEENS,36081,-73.91338,40.766247
3602,MACOMBS PHARMACY,1729 NELSON AVENUE,BRONX,NY,10453,7003,BRONX,36005,-73.916474,40.848879
3603,APKG PHARMACY INCORPORATED,360 EAST 4TH STREET,NEW YORK,NY,10009,8501,NEW YORK,36061,-73.978022,40.721236
3604,WALGREENS - 11555,6628 18TH AVENUE,BROOKLYN,NY,11204,4314,KINGS,36047,-73.991556,40.618163
3605,LEFF PRESCRIPTION CENTER,70 EAST 161ST STREET,BRONX,NY,10451,2207,BRONX,36005,-73.925297,40.827276
3606,ELMHURST 82 PHARMACY,40-44 82ND STREET,ELMHURST,NY,11373,1305,QUEENS,36081,-73.883943,40.746334000000004
3607,REAL HEALTH MART PHARMACY,113 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,3902,BRONX,36005,-73.90168800000001,40.868675
3608,NEW YORK RX,875 3RD AVENUE,NEW YORK,NY,10022,6225,NEW YORK,36061,-73.969197,40.757159
3609,NU-ERA PHARMACY,454 EAST FORDHAM ROAD,BRONX,NY,10458,5108,BRONX,36005,-73.88973299999999,40.860495
3610,SILVER ROD DRUGS,5105 CHURCH AVENUE,BROOKLYN,NY,11203,3511,KINGS,36047,-73.929194,40.652219
3611,WALGREENS - 11126,73-21 KISSENA BOULEVARD,FLUSHING,NY,11367,3089,QUEENS,36081,-73.811177,40.726945
3612,CHARMAR PHARMACY,781 LYDIG AVENUE,BRONX,NY,10462,2144,BRONX,36005,-73.864418,40.854566999999996
3613,LEXINGTON AVENUE CHEMISTS,1491 LEXINGTON AVENUE,NEW YORK,NY,10029,7307,NEW YORK,36061,-73.950638,40.785992
3614,WALGREENS - 12080,285 KINGS HIGHWAY,BROOKLYN,NY,11223,1348,KINGS,36047,-73.980012,40.605507
3615,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE,BRONX,NY,10467,2410,BRONX,36005,-73.881157,40.880379
3616,LACONIA PHARMACY,3977 LACONIA AVENUE,BRONX,NY,10466,4916,BRONX,36005,-73.849414,40.884474
3617,PRESCRIPTIONS EXCLUSIVE,1229 THIRD AVENUE,NEW YORK,NY,10021,5105,NEW YORK,36061,-73.960973,40.768869
3618,WALGREENS - 10441,2590 CONEY ISLAND AVENUE,BROOKLYN,NY,11223,5537,KINGS,36047,-73.961157,40.593187
3619,SALZMAN CHEMISTS,149-19 UNION TURNPIKE,FLUSHING,NY,11367,3849,QUEENS,36081,-73.81312700000001,40.719011
3620,WALGREENS - 10989,2431 BOSTON ROAD,BRONX,NY,10467,9067,BRONX,36005,-73.867059,40.861805
3621,KINGSBRIDGE DRUG,61 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,7512,BRONX,36005,-73.900035,40.868213
